Fecha,Producto,Categoría,Cantidad,Precio Unitario,Vendedor,Promoción,Hora,EsFinDeSemana,EsFestivo,NombreFestivo
2022-10-29,Cargador,Accesorios,2,26.3,Luisa,No,12,1,0,
2024-10-06,Audífonos,Accesorios,3,70.17,Ana,Sí,19,1,0,
2023-11-21,Laptop,Electrónica,7,1574.01,María,Sí,9,0,0,
2025-11-02,Tablet,Electrónica,7,1077.32,Ana,Sí,17,1,0,
2025-10-21,Monitor,Electrónica,5,478.11,Jorge,Sí,19,0,0,
2022-04-05,Monitor,Electrónica,2,205.03,María,No,14,0,0,
2023-11-20,Monitor,Electrónica,6,345.02,Pedro,Sí,8,0,0,
2024-01-14,Teclado,Accesorios,5,141.38,Carlos,Sí,8,1,0,
2025-03-05,Monitor,Electrónica,2,526.1,Jorge,No,17,0,0,
2023-11-23,Audífonos,Accesorios,6,232.07,Jorge,Sí,9,0,0,
2023-08-11,Laptop,Electrónica,3,1656.4,Pedro,No,12,0,0,
2023-10-11,Cargador,Accesorios,5,49.45,Jorge,Sí,19,0,0,
2022-11-06,Tablet,Electrónica,10,468.62,Carlos,No,17,1,0,
2025-05-09,Cargador,Accesorios,3,22.53,Ana,No,12,0,0,
2024-09-24,Laptop,Electrónica,4,1268.22,Luisa,No,18,0,0,
2024-08-23,Laptop,Electrónica,2,1774.9,Carlos,No,12,0,0,
2025-04-06,Audífonos,Accesorios,4,212.41,María,Sí,12,1,0,
2025-07-27,Disco SSD,Componentes,7,329.26,Pedro,Sí,13,1,0,
2023-01-27,Teclado,Accesorios,2,81.37,María,No,11,0,0,
2025-02-20,Mouse,Accesorios,2,27.66,Carlos,No,16,0,0,
2022-11-24,Audífonos,Accesorios,9,60.67,Jorge,Sí,15,0,0,
2025-06-16,Audífonos,Accesorios,4,209.44,María,No,12,0,0,
2022-08-17,Cargador,Accesorios,2,8.34,Jorge,Sí,19,0,0,
2022-03-04,Monitor,Electrónica,5,344.73,María,Sí,18,0,0,
2022-03-18,Teclado,Accesorios,4,89.14,Pedro,No,17,0,0,
2023-06-20,Monitor,Electrónica,2,590.77,María,No,20,0,0,
2022-10-30,Laptop,Electrónica,5,1560.05,Jorge,No,20,1,0,
2023-09-16,Mouse,Accesorios,2,32.94,Ana,Sí,14,1,0,
2022-01-30,Disco SSD,Componentes,5,269.24,Jorge,No,13,1,0,
2023-03-23,Monitor,Electrónica,4,285.91,María,No,15,0,0,
2022-03-28,Tablet,Electrónica,4,333.01,Carlos,No,12,0,0,
2024-10-29,Audífonos,Accesorios,3,174.17,Carlos,Sí,11,0,0,
2023-03-27,Teclado,Accesorios,5,81.78,Luisa,No,18,0,0,
2025-04-25,Cargador,Accesorios,5,46.08,María,Sí,19,0,0,
2022-09-16,Teclado,Accesorios,5,93.72,Ana,Sí,13,0,0,
2025-09-17,Audífonos,Accesorios,3,175.0,Carlos,No,13,0,0,
2022-10-10,Tablet,Electrónica,3,862.99,Pedro,No,16,0,0,
2024-04-30,Disco SSD,Componentes,3,70.97,Luisa,Sí,18,0,0,
2023-08-03,Monitor,Electrónica,5,503.19,Carlos,Sí,16,0,0,
2023-08-18,Laptop,Electrónica,3,834.47,Ana,No,13,0,0,
2022-01-09,Disco SSD,Componentes,6,122.77,María,No,8,1,0,
2024-03-10,Laptop,Electrónica,5,1457.24,María,No,20,1,0,
2024-11-27,Disco SSD,Componentes,6,228.19,María,No,19,0,0,
2025-10-15,Cargador,Accesorios,3,46.28,María,No,12,0,0,
2025-10-11,Teclado,Accesorios,6,110.82,María,Sí,12,1,0,
2024-04-13,Tablet,Electrónica,6,583.25,Luisa,No,18,1,0,
2022-08-25,Laptop,Electrónica,2,971.3,Carlos,No,17,0,0,
2025-03-29,Teclado,Accesorios,5,90.44,Carlos,Sí,12,1,0,
2025-01-30,Teclado,Accesorios,1,48.74,Jorge,No,18,0,0,
2022-03-09,Laptop,Electrónica,1,1121.44,Pedro,Sí,17,0,0,
2022-05-13,Cargador,Accesorios,1,20.49,Luisa,Sí,20,0,0,
2023-04-19,Audífonos,Accesorios,4,159.67,Pedro,No,19,0,0,
2022-10-10,Tablet,Electrónica,5,259.64,Jorge,Sí,19,0,0,
2024-05-03,Mouse,Accesorios,5,68.06,María,Sí,12,0,0,
2022-12-09,Tablet,Electrónica,9,559.72,Carlos,No,12,0,0,
2022-12-04,Monitor,Electrónica,11,276.5,Ana,Sí,17,1,0,
2023-09-04,Mouse,Accesorios,1,29.61,Carlos,Sí,19,0,0,
2023-03-04,Teclado,Accesorios,3,47.8,Jorge,No,14,1,0,
2023-01-31,Tablet,Electrónica,1,557.35,María,Sí,13,0,0,
2022-07-22,Teclado,Accesorios,3,105.48,Ana,No,11,0,0,
2025-02-20,Cargador,Accesorios,3,26.94,Ana,Sí,19,0,0,
2024-12-06,Cargador,Accesorios,4,53.89,Jorge,Sí,18,0,0,
2023-11-25,Monitor,Electrónica,9,586.72,María,Sí,14,1,1,Black Friday Simulado
2023-08-01,Disco SSD,Componentes,4,138.55,María,No,14,0,0,
2023-04-24,Teclado,Accesorios,3,84.95,Pedro,Sí,17,0,0,
2025-01-15,Disco SSD,Componentes,1,103.16,Jorge,No,9,0,0,
2024-03-14,Monitor,Electrónica,3,392.5,María,No,8,0,0,
2024-01-25,Tablet,Electrónica,3,374.43,Luisa,No,15,0,0,
2022-08-30,Tablet,Electrónica,1,1074.03,Pedro,Sí,15,0,0,
2025-07-30,Tablet,Electrónica,1,1138.12,Jorge,No,8,0,0,
2024-04-05,Mouse,Accesorios,1,71.36,María,Sí,12,0,0,
2023-10-20,Teclado,Accesorios,1,144.56,Carlos,No,14,0,0,
2025-05-07,Audífonos,Accesorios,3,99.23,Ana,No,19,0,0,
2022-12-01,Tablet,Electrónica,9,449.29,María,No,17,0,0,
2024-08-13,Disco SSD,Componentes,4,347.85,Jorge,No,12,0,0,
2023-07-08,Teclado,Accesorios,6,97.0,Luisa,No,14,1,0,
2025-09-12,Audífonos,Accesorios,1,104.47,Pedro,Sí,18,0,0,
2024-02-23,Audífonos,Accesorios,5,98.08,Ana,No,14,0,0,
2023-04-14,Mouse,Accesorios,3,15.07,María,Sí,15,0,0,
2025-01-20,Disco SSD,Componentes,2,197.9,Jorge,No,11,0,0,
2024-03-15,Cargador,Accesorios,2,10.12,Luisa,No,11,0,0,
2022-10-27,Tablet,Electrónica,2,334.87,Jorge,Sí,20,0,0,
2024-01-08,Teclado,Accesorios,5,86.94,Pedro,No,11,0,0,
2025-05-11,Mouse,Accesorios,4,20.62,Pedro,Sí,20,1,0,
2024-01-28,Laptop,Electrónica,5,1135.61,Pedro,No,12,1,0,
2023-07-08,Disco SSD,Componentes,3,139.95,Ana,Sí,14,1,0,
2022-05-08,Cargador,Accesorios,4,18.01,Ana,No,13,1,0,
2025-11-19,Audífonos,Accesorios,7,34.49,Jorge,Sí,18,0,0,
2024-10-13,Audífonos,Accesorios,5,222.83,Jorge,Sí,16,1,0,
2025-02-01,Monitor,Electrónica,4,299.11,Luisa,No,10,1,0,
2025-08-28,Cargador,Accesorios,1,10.32,Pedro,No,17,0,0,
2022-11-13,Tablet,Electrónica,8,324.71,Jorge,Sí,20,1,0,
2025-10-07,Tablet,Electrónica,1,471.9,Jorge,No,17,0,0,
2023-01-01,Teclado,Accesorios,7,105.78,Luisa,Sí,19,1,1,Año Nuevo
2024-03-29,Monitor,Electrónica,2,425.11,Luisa,No,20,0,0,
2022-09-29,Laptop,Electrónica,3,803.91,Jorge,Sí,17,0,0,
2025-09-19,Cargador,Accesorios,2,39.31,Jorge,Sí,20,0,0,
2024-02-13,Disco SSD,Componentes,1,72.57,Carlos,No,18,0,0,
2024-06-24,Laptop,Electrónica,1,1630.86,Carlos,No,17,0,0,
2023-07-26,Tablet,Electrónica,4,578.81,María,No,14,0,0,
2024-07-11,Monitor,Electrónica,1,264.57,Jorge,Sí,12,0,0,
2022-11-11,Teclado,Accesorios,2,27.14,Luisa,No,19,0,0,
2025-07-12,Audífonos,Accesorios,7,136.27,María,No,11,1,0,
2025-03-05,Cargador,Accesorios,4,58.46,Jorge,Sí,14,0,0,
2023-02-24,Teclado,Accesorios,4,112.84,María,No,16,0,0,
2023-10-31,Mouse,Accesorios,4,77.82,Ana,No,18,0,0,
2023-03-12,Cargador,Accesorios,6,50.83,Carlos,Sí,18,1,0,
2024-07-24,Teclado,Accesorios,2,78.04,Carlos,No,11,0,0,
2023-01-01,Laptop,Electrónica,4,1355.68,Pedro,Sí,20,1,1,Año Nuevo
2025-04-21,Disco SSD,Componentes,5,302.25,María,No,19,0,0,
2022-07-19,Tablet,Electrónica,5,1119.81,Ana,No,14,0,0,
2025-05-02,Disco SSD,Componentes,1,327.75,María,No,15,0,0,
2022-08-04,Mouse,Accesorios,5,48.92,María,Sí,17,0,0,
2025-04-11,Teclado,Accesorios,1,142.29,María,Sí,16,0,0,
2022-04-01,Teclado,Accesorios,2,31.81,Luisa,Sí,17,0,0,
2023-08-18,Mouse,Accesorios,3,36.41,Ana,No,20,0,0,
2022-05-01,Teclado,Accesorios,6,43.11,Luisa,Sí,13,1,0,
2022-02-25,Teclado,Accesorios,4,84.33,Ana,Sí,14,0,0,
2023-10-11,Laptop,Electrónica,5,783.58,Ana,No,17,0,0,
2024-07-15,Audífonos,Accesorios,3,190.61,Luisa,No,20,0,0,
2025-12-28,Disco SSD,Componentes,8,219.54,Jorge,Sí,19,1,0,
2024-11-06,Mouse,Accesorios,6,76.81,María,Sí,15,0,0,
2022-04-21,Teclado,Accesorios,5,134.11,María,No,20,0,0,
2023-11-15,Audífonos,Accesorios,5,79.42,Ana,No,12,0,0,
2022-11-29,Teclado,Accesorios,4,135.27,Carlos,Sí,17,0,0,
2025-02-02,Monitor,Electrónica,5,525.9,Pedro,Sí,16,1,0,
2024-04-04,Audífonos,Accesorios,2,37.09,Pedro,No,19,0,0,
2022-11-19,Teclado,Accesorios,5,21.1,Ana,Sí,19,1,0,
2024-05-06,Cargador,Accesorios,1,16.14,Carlos,Sí,13,0,0,
2022-08-14,Audífonos,Accesorios,3,191.64,María,No,13,1,0,
2023-03-08,Audífonos,Accesorios,1,150.62,Pedro,Sí,19,0,0,
2022-09-13,Teclado,Accesorios,4,37.96,Carlos,Sí,18,0,0,
2023-04-28,Audífonos,Accesorios,3,213.88,Pedro,No,12,0,0,
2024-07-10,Disco SSD,Componentes,4,185.58,Ana,No,17,0,0,
2025-01-06,Disco SSD,Componentes,5,83.92,Carlos,No,20,0,0,
2024-11-11,Teclado,Accesorios,2,122.14,Ana,Sí,20,0,0,
2023-09-10,Cargador,Accesorios,3,14.14,Pedro,Sí,10,1,0,
2023-03-23,Mouse,Accesorios,5,28.12,María,No,15,0,0,
2023-07-22,Tablet,Electrónica,6,479.42,Jorge,No,14,1,0,
2025-04-26,Tablet,Electrónica,6,558.49,Ana,No,12,1,0,
2022-11-15,Mouse,Accesorios,7,76.49,Ana,No,12,0,0,
2023-06-08,Disco SSD,Componentes,3,302.93,María,Sí,17,0,0,
2024-03-08,Tablet,Electrónica,2,805.65,Ana,Sí,18,0,0,
2023-10-23,Laptop,Electrónica,3,1759.58,María,No,12,0,0,
2023-10-03,Laptop,Electrónica,5,989.84,Pedro,Sí,19,0,0,
2023-01-30,Audífonos,Accesorios,4,75.0,Jorge,No,19,0,0,
2024-09-27,Mouse,Accesorios,2,76.02,María,No,20,0,0,
2023-07-05,Tablet,Electrónica,3,749.02,Luisa,No,9,0,0,
2025-03-17,Audífonos,Accesorios,5,157.26,Carlos,No,15,0,0,
2022-02-15,Monitor,Electrónica,5,426.07,Pedro,No,17,0,0,
2024-10-15,Mouse,Accesorios,2,27.97,Pedro,Sí,15,0,0,
2025-07-27,Disco SSD,Componentes,4,306.47,Jorge,Sí,12,1,0,
2024-03-19,Tablet,Electrónica,4,280.33,Luisa,No,11,0,0,
2022-02-20,Cargador,Accesorios,5,29.8,Jorge,No,18,1,0,
2025-05-31,Audífonos,Accesorios,7,219.2,Luisa,No,16,1,0,
2024-10-30,Mouse,Accesorios,3,38.3,María,No,11,0,0,
2023-05-12,Mouse,Accesorios,3,73.74,Jorge,No,16,0,0,
2023-08-22,Laptop,Electrónica,5,1064.67,María,Sí,13,0,0,
2022-08-21,Tablet,Electrónica,6,809.05,Jorge,No,15,1,0,
2022-03-12,Teclado,Accesorios,7,38.93,Luisa,Sí,13,1,0,
2024-03-09,Laptop,Electrónica,7,1614.84,Carlos,No,11,1,0,
2025-09-27,Mouse,Accesorios,7,23.0,Pedro,Sí,19,1,0,
2025-08-06,Mouse,Accesorios,4,63.36,Jorge,No,13,0,0,
2022-02-20,Cargador,Accesorios,6,57.29,Carlos,No,17,1,0,
2025-06-15,Monitor,Electrónica,5,507.12,Carlos,Sí,11,1,0,
2024-09-19,Cargador,Accesorios,5,43.18,Carlos,No,19,0,0,
2022-11-06,Tablet,Electrónica,6,847.51,Jorge,No,17,1,0,
2023-08-13,Disco SSD,Componentes,5,70.79,María,No,11,1,0,
2025-02-05,Disco SSD,Componentes,5,158.54,Ana,No,13,0,0,
2025-04-05,Monitor,Electrónica,4,274.9,María,No,20,1,0,
2025-03-22,Monitor,Electrónica,4,251.65,Carlos,No,10,1,0,
2024-03-14,Teclado,Accesorios,2,119.55,Jorge,No,19,0,0,
2022-10-10,Cargador,Accesorios,3,8.03,María,Sí,18,0,0,
2025-11-10,Laptop,Electrónica,7,770.62,María,No,19,0,0,
2025-10-01,Laptop,Electrónica,2,1246.96,María,No,9,0,0,
2024-11-09,Laptop,Electrónica,8,866.03,Jorge,Sí,20,1,0,
2024-05-16,Laptop,Electrónica,3,1171.32,Pedro,No,15,0,0,
2025-06-09,Disco SSD,Componentes,5,202.13,María,No,11,0,0,
2024-08-13,Teclado,Accesorios,4,20.96,Luisa,No,12,0,0,
2024-05-18,Audífonos,Accesorios,3,293.69,Pedro,Sí,13,1,0,
2025-02-24,Disco SSD,Componentes,4,204.19,Ana,No,15,0,0,
2023-08-17,Monitor,Electrónica,5,480.16,Carlos,No,13,0,0,
2022-02-19,Mouse,Accesorios,5,46.13,Jorge,No,17,1,0,
2022-08-20,Audífonos,Accesorios,5,159.73,Ana,No,19,1,0,
2025-01-13,Tablet,Electrónica,1,884.77,María,No,18,0,0,
2023-06-12,Mouse,Accesorios,2,26.84,María,No,20,0,0,
2023-08-24,Disco SSD,Componentes,3,267.27,Ana,No,18,0,0,
2024-07-26,Disco SSD,Componentes,3,216.17,María,No,10,0,0,
2025-05-19,Teclado,Accesorios,2,147.1,Carlos,No,10,0,0,
2024-07-03,Cargador,Accesorios,1,15.59,Pedro,No,18,0,0,
2024-04-09,Cargador,Accesorios,1,8.96,Pedro,No,11,0,0,
2023-11-29,Laptop,Electrónica,7,1283.32,Carlos,Sí,10,0,0,
2022-02-06,Cargador,Accesorios,5,24.7,Pedro,Sí,13,1,0,
2023-05-27,Disco SSD,Componentes,4,258.14,Luisa,No,9,1,0,
2025-05-03,Mouse,Accesorios,5,65.71,Carlos,No,18,1,0,
2022-08-08,Tablet,Electrónica,1,605.5,Luisa,No,13,0,0,
2023-04-16,Disco SSD,Componentes,2,313.1,Carlos,Sí,17,1,0,
2023-06-07,Tablet,Electrónica,2,1032.25,Luisa,Sí,13,0,0,
2023-11-18,Disco SSD,Componentes,6,195.82,Luisa,No,12,1,0,
2025-05-07,Monitor,Electrónica,5,152.82,Carlos,No,18,0,0,
2023-12-30,Mouse,Accesorios,10,48.0,María,No,15,1,0,
2022-07-19,Mouse,Accesorios,4,69.24,Luisa,No,8,0,0,
2023-04-25,Monitor,Electrónica,2,462.67,Luisa,Sí,18,0,0,
2023-11-14,Monitor,Electrónica,4,451.58,Luisa,Sí,13,0,0,
2022-07-12,Teclado,Accesorios,4,41.86,María,No,15,0,0,
2022-11-29,Cargador,Accesorios,6,47.11,Jorge,Sí,10,0,0,
2023-10-29,Monitor,Electrónica,4,184.19,Jorge,Sí,18,1,0,
2024-12-02,Audífonos,Accesorios,5,155.34,Pedro,No,11,0,0,
2023-11-14,Audífonos,Accesorios,7,76.82,Carlos,Sí,17,0,0,
2023-05-09,Mouse,Accesorios,1,16.2,Luisa,No,20,0,0,
2022-08-05,Monitor,Electrónica,5,588.9,Ana,No,17,0,0,
2025-09-16,Cargador,Accesorios,5,58.79,Luisa,Sí,8,0,0,
2023-01-10,Audífonos,Accesorios,3,86.76,Pedro,No,13,0,0,
2025-01-03,Cargador,Accesorios,4,39.42,Carlos,No,17,0,0,
2025-12-27,Audífonos,Accesorios,9,284.89,Jorge,No,13,1,0,
2022-11-15,Tablet,Electrónica,6,995.0,Pedro,Sí,13,0,0,
2024-12-27,Mouse,Accesorios,5,51.1,Jorge,Sí,20,0,0,
2024-01-21,Mouse,Accesorios,4,68.28,Jorge,No,8,1,0,
2023-10-13,Audífonos,Accesorios,4,61.82,Ana,No,12,0,0,
2023-10-12,Teclado,Accesorios,4,27.9,Carlos,Sí,15,0,0,
2025-12-23,Audífonos,Accesorios,4,124.39,María,Sí,14,0,0,
2023-05-16,Tablet,Electrónica,5,424.04,Ana,Sí,20,0,0,
2024-09-01,Cargador,Accesorios,6,27.1,Luisa,No,17,1,0,
2024-06-21,Laptop,Electrónica,4,929.83,Luisa,Sí,12,0,0,
2023-03-28,Laptop,Electrónica,2,1135.43,Pedro,Sí,12,0,0,
2024-04-24,Disco SSD,Componentes,2,105.9,Ana,Sí,11,0,0,
2023-05-10,Audífonos,Accesorios,1,184.59,Luisa,No,18,0,0,
2025-03-05,Monitor,Electrónica,2,525.87,Ana,No,14,0,0,
2023-09-02,Disco SSD,Componentes,7,223.72,Jorge,Sí,19,1,0,
2022-04-17,Disco SSD,Componentes,7,182.17,Luisa,No,10,1,0,
2023-08-23,Disco SSD,Componentes,1,285.47,Jorge,No,12,0,0,
2024-05-24,Disco SSD,Componentes,5,338.9,Luisa,No,19,0,0,
2025-07-30,Cargador,Accesorios,5,39.66,María,Sí,12,0,0,
2024-01-15,Disco SSD,Componentes,1,166.72,Jorge,No,13,0,0,
2022-11-14,Tablet,Electrónica,6,887.84,María,No,18,0,0,
2025-09-28,Laptop,Electrónica,5,1098.63,Ana,No,17,1,0,
2024-01-21,Teclado,Accesorios,8,38.54,Pedro,No,13,1,0,
2022-02-19,Teclado,Accesorios,3,21.59,Jorge,No,12,1,0,
2022-03-16,Monitor,Electrónica,2,292.91,María,Sí,18,0,0,
2023-10-28,Disco SSD,Componentes,3,180.52,Jorge,No,17,1,0,
2022-09-09,Disco SSD,Componentes,1,244.49,Pedro,No,15,0,0,
2023-06-02,Cargador,Accesorios,3,45.8,Pedro,Sí,19,0,0,
2024-04-11,Mouse,Accesorios,2,13.58,Luisa,No,13,0,0,
2022-03-04,Cargador,Accesorios,2,26.43,Luisa,Sí,19,0,0,
2024-08-18,Teclado,Accesorios,4,128.63,Ana,No,16,1,0,
2024-03-01,Monitor,Electrónica,3,285.46,Ana,No,19,0,0,
2023-02-08,Audífonos,Accesorios,5,211.44,María,Sí,15,0,0,
2024-01-09,Laptop,Electrónica,4,1225.08,Carlos,Sí,18,0,0,
2024-03-19,Cargador,Accesorios,2,23.68,Jorge,Sí,17,0,0,
2023-09-30,Cargador,Accesorios,6,37.29,Ana,Sí,18,1,0,
2024-01-07,Audífonos,Accesorios,3,271.66,Ana,Sí,12,1,0,
2022-12-14,Cargador,Accesorios,6,59.47,Carlos,No,18,0,0,
2023-04-19,Laptop,Electrónica,1,1366.29,Pedro,No,14,0,0,
2024-10-31,Monitor,Electrónica,1,499.29,Luisa,No,18,0,0,
2023-10-24,Mouse,Accesorios,5,18.49,Pedro,Sí,19,0,0,
2023-10-31,Monitor,Electrónica,5,346.74,Jorge,Sí,20,0,0,
2023-09-23,Cargador,Accesorios,3,8.31,Luisa,Sí,19,1,0,
2023-12-13,Audífonos,Accesorios,6,252.44,Jorge,Sí,19,0,0,
2022-05-07,Laptop,Electrónica,8,1299.29,María,No,12,1,0,
2022-11-15,Laptop,Electrónica,4,1135.47,Ana,Sí,12,0,0,
2022-08-05,Laptop,Electrónica,5,1710.61,Carlos,Sí,18,0,0,
2023-06-03,Tablet,Electrónica,5,953.18,Pedro,Sí,20,1,0,
2023-12-30,Cargador,Accesorios,6,34.69,María,Sí,16,1,0,
2024-10-19,Tablet,Electrónica,7,1181.67,Jorge,No,19,1,0,
2023-03-02,Disco SSD,Componentes,5,344.66,Jorge,No,12,0,0,
2022-10-24,Audífonos,Accesorios,5,157.55,Carlos,No,19,0,0,
2025-09-22,Teclado,Accesorios,4,58.92,Carlos,Sí,15,0,0,
2024-05-03,Monitor,Electrónica,1,537.21,Pedro,No,19,0,0,
2022-01-14,Teclado,Accesorios,2,130.35,Jorge,Sí,17,0,0,
2024-07-20,Tablet,Electrónica,5,718.47,Carlos,No,12,1,0,
2023-05-12,Teclado,Accesorios,3,129.22,Pedro,No,18,0,0,
2022-02-08,Teclado,Accesorios,2,49.02,Luisa,No,18,0,0,
2024-12-29,Laptop,Electrónica,10,1183.85,Pedro,No,20,1,0,
2022-07-22,Monitor,Electrónica,5,270.42,María,No,15,0,0,
2023-12-07,Cargador,Accesorios,7,55.24,Carlos,Sí,12,0,0,
2022-08-03,Disco SSD,Componentes,5,226.53,Carlos,No,12,0,0,
2025-07-28,Disco SSD,Componentes,1,301.88,Ana,Sí,19,0,0,
2023-12-25,Laptop,Electrónica,3,1442.78,Luisa,Sí,15,0,1,Navidad
2024-01-20,Monitor,Electrónica,8,318.44,Luisa,Sí,19,1,0,
2022-02-18,Laptop,Electrónica,4,1370.49,Luisa,Sí,8,0,0,
2023-06-08,Cargador,Accesorios,2,47.77,Jorge,No,20,0,0,
2025-08-26,Teclado,Accesorios,3,115.24,Pedro,No,17,0,0,
2023-07-11,Teclado,Accesorios,1,67.5,Carlos,No,19,0,0,
2023-05-06,Disco SSD,Componentes,7,40.96,Pedro,No,20,1,0,
2025-11-22,Mouse,Accesorios,8,46.79,Ana,Sí,20,1,0,
2025-08-04,Audífonos,Accesorios,4,55.37,Carlos,Sí,15,0,0,
2025-01-19,Tablet,Electrónica,4,634.52,Luisa,Sí,11,1,0,
2023-05-19,Audífonos,Accesorios,5,211.46,Luisa,No,13,0,0,
2024-07-17,Tablet,Electrónica,1,280.63,Ana,Sí,11,0,0,
2025-07-08,Disco SSD,Componentes,4,258.26,Pedro,Sí,14,0,0,
2024-10-01,Audífonos,Accesorios,4,297.43,Carlos,No,12,0,0,
2024-08-15,Mouse,Accesorios,3,36.61,Jorge,No,12,0,0,
2022-10-27,Laptop,Electrónica,4,868.91,Pedro,No,14,0,0,
2022-01-12,Monitor,Electrónica,4,302.75,Jorge,No,16,0,0,
2024-01-14,Cargador,Accesorios,7,28.94,Luisa,Sí,18,1,0,
2023-04-09,Audífonos,Accesorios,7,248.56,Luisa,No,20,1,0,
2024-08-15,Mouse,Accesorios,5,47.54,Jorge,Sí,11,0,0,
2022-08-04,Monitor,Electrónica,1,317.95,Pedro,Sí,20,0,0,
2022-04-16,Disco SSD,Componentes,4,262.01,Carlos,No,15,1,0,
2023-05-20,Teclado,Accesorios,6,144.71,Pedro,Sí,19,1,0,
2022-11-15,Laptop,Electrónica,4,1240.84,Luisa,Sí,19,0,0,
2025-07-31,Disco SSD,Componentes,3,179.3,Ana,No,13,0,0,
2023-03-24,Audífonos,Accesorios,5,84.99,Luisa,Sí,12,0,0,
2023-03-03,Monitor,Electrónica,2,329.46,Carlos,Sí,20,0,0,
2023-11-23,Mouse,Accesorios,5,17.28,Carlos,Sí,11,0,0,
2024-08-21,Disco SSD,Componentes,3,102.6,Ana,No,12,0,0,
2024-04-11,Cargador,Accesorios,1,20.16,María,No,10,0,0,
2024-07-16,Audífonos,Accesorios,1,47.22,Luisa,No,19,0,0,
2024-04-27,Audífonos,Accesorios,6,177.5,Luisa,Sí,13,1,0,
2022-07-07,Mouse,Accesorios,2,45.48,María,Sí,20,0,0,
2023-02-04,Mouse,Accesorios,6,57.25,Carlos,No,11,1,0,
2022-11-04,Audífonos,Accesorios,8,123.06,Pedro,Sí,17,0,0,
2025-03-02,Teclado,Accesorios,6,143.69,María,No,19,1,0,
2025-10-15,Mouse,Accesorios,5,38.99,Pedro,No,19,0,0,
2023-11-04,Cargador,Accesorios,5,27.34,Carlos,No,17,1,0,
2022-02-25,Audífonos,Accesorios,5,67.96,Carlos,Sí,18,0,0,
2024-05-14,Cargador,Accesorios,2,23.09,Carlos,Sí,20,0,0,
2024-11-05,Disco SSD,Componentes,4,213.42,Luisa,Sí,20,0,0,
2025-08-08,Laptop,Electrónica,2,868.17,María,No,13,0,0,
2023-10-07,Laptop,Electrónica,4,1247.24,Ana,Sí,20,1,0,
2024-03-06,Monitor,Electrónica,3,484.88,Jorge,No,20,0,0,
2022-09-06,Teclado,Accesorios,5,87.5,Luisa,No,18,0,0,
2025-06-13,Tablet,Electrónica,4,716.23,Ana,No,18,0,0,
2022-05-11,Audífonos,Accesorios,2,264.23,Carlos,Sí,17,0,0,
2022-04-27,Audífonos,Accesorios,2,98.52,María,No,13,0,0,
2025-10-18,Cargador,Accesorios,7,43.9,Carlos,Sí,16,1,0,
2025-12-06,Cargador,Accesorios,6,55.38,María,Sí,8,1,0,
2023-12-02,Laptop,Electrónica,9,1616.56,Pedro,No,12,1,0,
2025-08-29,Audífonos,Accesorios,2,156.4,Luisa,No,13,0,0,
2025-01-08,Tablet,Electrónica,2,718.86,Pedro,No,14,0,0,
2024-08-13,Disco SSD,Componentes,3,87.87,María,No,14,0,0,
2024-01-29,Cargador,Accesorios,1,22.47,María,No,20,0,0,
2023-04-21,Disco SSD,Componentes,2,326.87,Jorge,Sí,20,0,0,
2023-12-22,Monitor,Electrónica,7,167.38,Luisa,No,18,0,0,
2024-03-21,Disco SSD,Componentes,1,207.5,Luisa,No,17,0,0,
2022-10-20,Tablet,Electrónica,1,699.63,María,No,18,0,0,
2022-09-18,Monitor,Electrónica,5,421.95,Carlos,No,12,1,0,
2024-09-10,Laptop,Electrónica,1,1168.98,Ana,No,20,0,0,
2022-06-20,Disco SSD,Componentes,5,79.69,Luisa,No,15,0,0,
2024-05-06,Disco SSD,Componentes,3,261.75,Luisa,No,20,0,0,
2025-05-21,Cargador,Accesorios,2,17.88,Pedro,No,13,0,0,
2023-03-25,Audífonos,Accesorios,6,168.21,Ana,Sí,19,1,0,
2025-05-24,Cargador,Accesorios,5,21.84,Ana,No,20,1,0,
2025-01-04,Monitor,Electrónica,6,179.71,Carlos,No,13,1,0,
2022-12-04,Cargador,Accesorios,9,35.38,María,Sí,15,1,0,
2023-10-22,Disco SSD,Componentes,7,133.41,Carlos,Sí,17,1,0,
2023-01-04,Disco SSD,Componentes,1,284.12,Jorge,Sí,13,0,0,
2024-01-10,Disco SSD,Componentes,4,145.24,María,No,16,0,0,
2023-12-22,Monitor,Electrónica,4,400.4,Carlos,Sí,15,0,0,
2024-06-19,Teclado,Accesorios,2,31.02,Carlos,No,12,0,0,
2025-01-21,Mouse,Accesorios,5,73.73,Ana,No,20,0,0,
2022-02-26,Laptop,Electrónica,2,834.73,Luisa,No,10,1,0,
2023-07-07,Laptop,Electrónica,4,1325.42,María,No,17,0,0,
2022-06-22,Cargador,Accesorios,4,48.75,Luisa,No,16,0,0,
2022-11-12,Monitor,Electrónica,6,259.87,María,Sí,16,1,0,
2024-04-19,Audífonos,Accesorios,1,110.17,Pedro,Sí,10,0,0,
2023-07-04,Disco SSD,Componentes,1,167.93,Carlos,No,13,0,1,Día Especial
2025-08-29,Audífonos,Accesorios,4,153.15,Jorge,Sí,17,0,0,
2023-07-16,Mouse,Accesorios,3,79.86,Ana,No,18,1,0,
2023-11-14,Cargador,Accesorios,5,15.73,Carlos,Sí,14,0,0,
